policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,line,construction,point_granularity
751984,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,86436.93,Residential,Wood,1
715468,FL,PINELLAS COUNTY,0,5034452.7,0,0,5034452.7,6040739.11,Commercial,Reinforced Masonry,1
656424,FL,PINELLAS COUNTY,0,54927.36,0,0,54927.36,68061.16,Residential,Wood,1
261353,FL,PINELLAS COUNTY,0,103809.78,0,0,103809.78,152091.7,Residential,Wood,1
154362,FL,PINELLAS COUNTY,0,25112.84,0,0,25112.84,27152,Residential,Wood,1
103517,FL,PINELLAS COUNTY,0,13635.93,0,0,13635.93,18482.41,Residential,Wood,1
159933,FL,PINELLAS COUNTY,0,283343.28,0,0,283343.28,474303.06,Residential,Wood,1
109900,FL,PINELLAS COUNTY,0,32442.15,0,0,32442.15,33110.46,Residential,Wood,1
513734,FL,PINELLAS COUNTY,0,419422.35,0,0,419422.35,648746.56,Residential,Masonry,1
966047,FL,PINELLAS COUNTY,0,452978.78,0,0,452978.78,437360.98,Residential,Masonry,1
223387,FL,PINELLAS COUNTY,0,816759.44,0,0,816759.44,913155.02,Residential,Masonry,1
701309,FL,PINELLAS COUNTY,0,275571.43,0,0,275571.43,267304.29,Residential,Wood,1
127673,FL,PINELLAS COUNTY,0,188219.24,0,0,188219.24,305338.67,Residential,Wood,1
816604,FL,PINELLAS COUNTY,0,115304.89,0,0,115304.89,127517.98,Residential,Wood,1
208390,FL,PINELLAS COUNTY,0,1465748.96,0,0,1465748.96,1707099.18,Residential,Masonry,1
740097,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,69249.7,Residential,Wood,1
394471,FL,PINELLAS COUNTY,0,844885.28,0,0,844885.28,741547.37,Residential,Masonry,4
141207,FL,PINELLAS COUNTY,0,1201939.73,0,0,1201939.73,1567896.73,Residential,Masonry,1
744781,FL,PINELLAS COUNTY,2250000,2250000,2250000,2250000,2250000,3495492,Commercial,Reinforced Masonry,1
174498,FL,PINELLAS COUNTY,0,45000,0,45000,45000,42865.2,Residential,Wood,4
601151,FL,PINELLAS COUNTY,6385521.6,6385521.6,6385521.6,6385521.6,6385521.6,9450000,Commercial,Reinforced Masonry,1
906538,FL,PINELLAS COUNTY,400500,400500,400500,400500,400500,361546.57,Residential,Masonry,1
543458,FL,PINELLAS COUNTY,0,749530.8,0,749530.8,749530.8,1131863.46,Residential,Masonry,1
479746,FL,PINELLAS COUNTY,0,599476.5,0,599476.5,599476.5,922594.33,Residential,Masonry,1
277203,FL,PINELLAS COUNTY,306406.8,306406.8,0,0,306406.8,288512.64,Residential,Wood,1
219663,FL,PINELLAS COUNTY,0,720318.06,0,0,720318.06,740141.93,Residential,Masonry,1
708661,FL,PINELLAS COUNTY,0,221470.25,0,0,221470.25,290908.26,Residential,Wood,1
647527,FL,PINELLAS COUNTY,0,25567.37,0,0,25567.37,20842.11,Residential,Wood,1
254413,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,79324.84,Residential,Wood,1
558405,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,22848.93,Residential,Wood,1
689731,FL,PINELLAS COUNTY,0,319876.22,0,0,319876.22,294429.42,Residential,Wood,1
785159,FL,PINELLAS COUNTY,0,4999.84,0,0,4999.84,7634.91,Residential,Wood,1
197193,FL,PINELLAS COUNTY,0,4545.31,0,0,4545.31,7199.77,Residential,Wood,1
351655,FL,PINELLAS COUNTY,0,28166.2,0,0,28166.2,29113.49,Residential,Wood,1
506923,FL,PINELLAS COUNTY,0,41362.32,0,0,41362.32,65622.15,Residential,Wood,1
216197,FL,PINELLAS COUNTY,0,498563.73,0,0,498563.73,528128.56,Residential,Masonry,1
812236,FL,PINELLAS COUNTY,0,720318.06,0,0,720318.06,642702.35,Residential,Masonry,1
177657,FL,PINELLAS COUNTY,0,226583.72,0,0,226583.72,288962.22,Residential,Wood,1
262538,FL,PINELLAS COUNTY,0,267718.78,0,0,267718.78,262214.48,Residential,Wood,1
466202,FL,PINELLAS COUNTY,0,22872.79,0,0,22872.79,32986.65,Residential,Wood,1
720610,FL,PINELLAS COUNTY,0,2556.74,0,0,2556.74,2718.08,Residential,Wood,1
942112,FL,PINELLAS COUNTY,0,4545.31,0,0,4545.31,5885.81,Residential,Wood,1
877980,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,56710.62,Residential,Wood,1
444561,FL,PINELLAS COUNTY,0,7954.29,0,0,7954.29,6674.92,Residential,Wood,1
278353,FL,PINELLAS COUNTY,0,41362.32,0,0,41362.32,48763.62,Residential,Wood,1
767123,FL,PINELLAS COUNTY,0,2537.32,0,0,2537.32,3044.13,Residential,Wood,1
166626,FL,PINELLAS COUNTY,0,10795.11,0,0,10795.11,16811.88,Residential,Wood,1
978106,FL,PINELLAS COUNTY,0,1832992.2,0,1832992.2,1832992.2,2263173.47,Commercial,Reinforced Masonry,1
137494,FL,PINELLAS COUNTY,0,276491.25,0,0,276491.25,250567.43,Residential,Wood,1
661721,FL,PINELLAS COUNTY,0,10440000,0,10440000,10440000,12690000,Commercial,Reinforced Concrete,1
170860,FL,PINELLAS COUNTY,0,3962655,0,3962655,3962655,4050308.93,Commercial,Reinforced Masonry,1
702962,FL,PINELLAS COUNTY,0,9450000,0,9450000,9450000,11160000,Commercial,Reinforced Concrete,1
766408,FL,PINELLAS COUNTY,0,16650000,0,16650000,16650000,17460000,Commercial,Reinforced Concrete,1
425327,FL,PINELLAS COUNTY,0,15210000,0,15210000,15210000,13860000,Commercial,Reinforced Concrete,1
252868,FL,PINELLAS COUNTY,0,830925,0,830925,830925,665059.08,Residential,Masonry,4
430652,FL,PINELLAS COUNTY,0,2062437.75,0,0,2062437.75,3267179.82,Commercial,Reinforced Masonry,1
368941,FL,PINELLAS COUNTY,0,648078.6,0,0,648078.6,613476.38,Residential,Masonry,1
432951,FL,PINELLAS COUNTY,0,11790000,0,11790000,11790000,18810000,Commercial,Reinforced Concrete,1
452763,FL,PINELLAS COUNTY,0,23567.54,0,0,23567.54,35335.48,Residential,Wood,1
567932,FL,PINELLAS COUNTY,0,0,0,1309500,1309500,1441413.79,Residential,Masonry,1
411127,FL,PINELLAS COUNTY,0,10440000,0,0,10440000,9000000,Commercial,Reinforced Concrete,1
593544,FL,PINELLAS COUNTY,0,922.81,0,0,922.81,1290.64,Residential,Wood,1
449639,FL,PINELLAS COUNTY,0,729456.3,0,729456.3,729456.3,1179530.84,Residential,Masonry,1
650210,FL,PINELLAS COUNTY,0,3151308.03,0,0,3151308.03,2880364.87,Commercial,Reinforced Masonry,1
585513,FL,PINELLAS COUNTY,0,4073775.4,0,0,4073775.4,4625657.9,Commercial,Reinforced Masonry,1
797686,FL,PINELLAS COUNTY,0,2478162.23,0,0,2478162.23,2633468.66,Commercial,Reinforced Masonry,1
143243,FL,PINELLAS COUNTY,2966625,2966625,2966625,2966625,2966625,3477323.56,Commercial,Reinforced Masonry,3
830591,FL,PINELLAS COUNTY,124740,124740,124740,124740,124740,125837.71,Residential,Wood,3
162662,FL,PINELLAS COUNTY,268290,268290,268290,268290,268290,242639.33,Residential,Wood,3
223507,FL,PINELLAS COUNTY,121950,121950,121950,121950,121950,149474.12,Residential,Wood,1
645093,FL,PINELLAS COUNTY,0,23130000,0,0,23130000,25110000,Commercial,Reinforced Concrete,1
521976,FL,PINELLAS COUNTY,0,25650000,0,0,25650000,28530000,Commercial,Reinforced Concrete,1
740595,FL,PINELLAS COUNTY,0,1038842.75,0,0,1038842.75,1571841.8,Residential,Masonry,1
380226,FL,PINELLAS COUNTY,339276.6,339276.6,0,0,339276.6,288300.29,Residential,Wood,1
739816,FL,PINELLAS COUNTY,0,2106432.19,0,0,2106432.19,2378126.13,Commercial,Reinforced Masonry,1
733043,FL,PINELLAS COUNTY,0,57552,0,0,57552,87080.2,Residential,Wood,1
774057,FL,PINELLAS COUNTY,0,31589.91,0,0,31589.91,26717.92,Residential,Wood,3
584417,FL,PINELLAS COUNTY,0,28623.66,0,0,28623.66,35344.49,Residential,Wood,3
412213,FL,PINELLAS COUNTY,0,204141.25,0,0,204141.25,283861.47,Residential,Wood,3
400978,FL,PINELLAS COUNTY,0,934970.34,0,0,934970.34,691255.36,Residential,Masonry,3
678975,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,60324.61,Residential,Wood,3
215717,FL,PINELLAS COUNTY,0,25386.61,0,0,25386.61,30030.13,Residential,Wood,3
568411,FL,PINELLAS COUNTY,0,4152620.31,0,0,4152620.31,5089982.99,Commercial,Reinforced Masonry,1
323737,FL,PINELLAS COUNTY,0,2106432.19,0,0,2106432.19,2827758.83,Commercial,Reinforced Masonry,1
269211,FL,PINELLAS COUNTY,0,55005.45,0,0,55005.45,89353.49,Residential,Wood,1
104645,FL,PINELLAS COUNTY,0,57552,0,0,57552,77591.6,Residential,Wood,1
691138,FL,PINELLAS COUNTY,0,128127.77,0,0,128127.77,201322.68,Residential,Wood,1
646157,FL,PINELLAS COUNTY,0,519585.79,0,0,519585.79,436452.06,Residential,Masonry,3
586957,FL,PINELLAS COUNTY,0,31589.91,0,0,31589.91,28958.47,Residential,Wood,3
322740,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,78977.73,Residential,Wood,3
177273,FL,PINELLAS COUNTY,0,1493817.98,0,0,1493817.98,1924521.56,Residential,Masonry,3
748948,FL,PINELLAS COUNTY,0,934970.34,0,0,934970.34,1367487.62,Residential,Masonry,3
740703,FL,PINELLAS COUNTY,0,25386.61,0,0,25386.61,32000.21,Residential,Wood,3
661390,FL,PINELLAS COUNTY,0,29342.52,0,0,29342.52,45177.03,Residential,Wood,3
917717,FL,PINELLAS COUNTY,0,707854.23,0,0,707854.23,902791.62,Residential,Masonry,1
220882,FL,PINELLAS COUNTY,0,762855.84,0,0,762855.84,626762.36,Residential,Masonry,1
696352,FL,PINELLAS COUNTY,0,540307.77,0,0,540307.77,659194.39,Residential,Masonry,1
959442,FL,PINELLAS COUNTY,277380,277380,277380,277380,277380,492834.92,Residential,Wood,1
344548,FL,PINELLAS COUNTY,0,116104.5,0,116104.5,116104.5,144753.52,Residential,Wood,1
982109,FL,PINELLAS COUNTY,0,548316,0,548316,548316,597392.48,Residential,Masonry,1
740945,FL,PINELLAS COUNTY,0,722901.6,0,722901.6,722901.6,896464.49,Residential,Masonry,1
335431,FL,PINELLAS COUNTY,0,1837080,0,1837080,1837080,1913309.63,Commercial,Reinforced Masonry,3
248507,FL,PINELLAS COUNTY,0,21870000,0,21870000,21870000,22050000,Commercial,Reinforced Concrete,1
234556,FL,PINELLAS COUNTY,0,5961240,0,5961240,5961240,8887791.55,Commercial,Reinforced Masonry,1
544470,FL,PINELLAS COUNTY,475868.7,475868.7,0,0,475868.7,540234.7,Residential,Masonry,1
648741,FL,PINELLAS COUNTY,183465,183465,0,0,183465,224878.19,Residential,Wood,4
645963,FL,PINELLAS COUNTY,203746.5,203746.5,0,0,203746.5,217307.87,Residential,Wood,3
435933,FL,PINELLAS COUNTY,0,4890338.07,0,0,4890338.07,4505135.92,Commercial,Reinforced Masonry,1
973539,FL,PINELLAS COUNTY,0,956654.79,0,0,956654.79,1021061.58,Residential,Masonry,1
813372,FL,PINELLAS COUNTY,0,314006.39,0,0,314006.39,491131.12,Residential,Wood,1
115340,FL,PINELLAS COUNTY,0,612783.84,0,0,612783.84,883977.45,Residential,Masonry,1
869430,FL,PINELLAS COUNTY,0,8155.67,0,0,8155.67,8227.29,Residential,Wood,1
867537,FL,PINELLAS COUNTY,0,731648.74,0,0,731648.74,980447.36,Residential,Masonry,1
947928,FL,PINELLAS COUNTY,0,4219.28,0,0,4219.28,3440.25,Residential,Wood,1
922903,FL,PINELLAS COUNTY,0,4219.28,0,0,4219.28,5215.73,Residential,Wood,1
227181,FL,PINELLAS COUNTY,0,6817.97,0,0,6817.97,9010.62,Residential,Wood,1
196546,FL,PINELLAS COUNTY,0,837597.15,0,0,837597.15,1263096.5,Residential,Masonry,1
337822,FL,PINELLAS COUNTY,0,34394.77,0,0,34394.77,27339.71,Residential,Wood,1
996251,FL,PINELLAS COUNTY,0,956654.79,0,0,956654.79,1507592.29,Residential,Masonry,1
442056,FL,PINELLAS COUNTY,0,770149.63,0,0,770149.63,659670.12,Residential,Masonry,1
548882,FL,PINELLAS COUNTY,0,399842.28,0,0,399842.28,390885.81,Residential,Masonry,1
372465,FL,PINELLAS COUNTY,0,612783.84,0,0,612783.84,655776.75,Residential,Masonry,1
554025,FL,PINELLAS COUNTY,0,626957.97,0,0,626957.97,966558.53,Residential,Masonry,1
584052,FL,PINELLAS COUNTY,0,9493.37,0,0,9493.37,8259.69,Residential,Wood,1
621180,FL,PINELLAS COUNTY,0,50169.82,0,0,50169.82,72277.05,Residential,Wood,1
797752,FL,PINELLAS COUNTY,0,115370.81,0,0,115370.81,148839.43,Residential,Wood,1
134836,FL,PINELLAS COUNTY,0,4219.28,0,0,4219.28,4453.23,Residential,Wood,1
965099,FL,PINELLAS COUNTY,0,7911.14,0,0,7911.14,6589.98,Residential,Wood,1
914446,FL,PINELLAS COUNTY,0,7911.14,0,0,7911.14,11916.84,Residential,Wood,1
607947,FL,PINELLAS COUNTY,0,4219.28,0,0,4219.28,5447.38,Residential,Wood,1
306491,FL,PINELLAS COUNTY,0,56234.38,0,0,56234.38,76359.76,Residential,Wood,1
472279,FL,PINELLAS COUNTY,0,1298822.44,0,0,1298822.44,1469373.41,Residential,Masonry,1
276093,FL,PINELLAS COUNTY,0,912589.02,0,0,912589.02,1263242.22,Residential,Masonry,1
641608,FL,PINELLAS COUNTY,0,1795998.87,0,0,1795998.87,1448293.49,Residential,Masonry,1
376985,FL,PINELLAS COUNTY,22860000,22860000,22860000,22860000,22860000,24750000,Commercial,Reinforced Concrete,3
163713,FL,PINELLAS COUNTY,0,49500,0,49500,49500,70488.79,Residential,Wood,1
950229,FL,PINELLAS COUNTY,0,206129.7,0,206129.7,206129.7,228635.77,Residential,Wood,1
703966,FL,PINELLAS COUNTY,0,1161463.43,0,0,1161463.43,1258143.64,Residential,Masonry,1
284626,FL,PINELLAS COUNTY,4032000,4032000,4032000,4032000,4032000,5865640.7,Commercial,Reinforced Masonry,1
925346,FL,PINELLAS COUNTY,0,2238103.91,0,0,2238103.91,2584197.58,Commercial,Reinforced Masonry,3
668656,FL,PINELLAS COUNTY,0,2230016.01,0,0,2230016.01,2622987.2,Commercial,Reinforced Masonry,1
657909,FL,PINELLAS COUNTY,0,375087.6,0,375087.6,375087.6,452130.59,Residential,Masonry,1
902024,FL,PINELLAS COUNTY,0,1398240,0,1398240,1398240,1736412.73,Residential,Masonry,3
829437,FL,PINELLAS COUNTY,0,280565.98,0,0,280565.98,388642.24,Residential,Wood,1
443499,FL,PINELLAS COUNTY,0,1260000,0,1260000,1260000,1938981.24,Residential,Masonry,1
104756,FL,PINELLAS COUNTY,5897634.3,0,5897634.3,5897634.3,5897634.3,5510843.85,Commercial,Reinforced Masonry,1
269149,FL,PINELLAS COUNTY,334440,334440,334440,334440,334440,414607.94,Residential,Wood,3
486585,FL,PINELLAS COUNTY,221670,221670,221670,221670,221670,268633.45,Residential,Wood,1
985724,FL,PINELLAS COUNTY,0,1384717.5,0,1384717.5,1384717.5,2300841.06,Residential,Masonry,1
398049,FL,PINELLAS COUNTY,1279147.5,1279147.5,1279147.5,1279147.5,1279147.5,1147387.63,Residential,Masonry,1
329327,FL,PINELLAS COUNTY,696211.2,696211.2,696211.2,696211.2,696211.2,1031759.94,Residential,Masonry,1
729760,FL,PINELLAS COUNTY,477016.2,477016.2,0,0,477016.2,439200.26,Residential,Masonry,1
549041,FL,PINELLAS COUNTY,1173236.4,1173236.4,0,0,1173236.4,1353194.44,Residential,Masonry,1
262392,FL,PINELLAS COUNTY,0,43509.6,0,0,43509.6,44504.45,Residential,Wood,1
159058,FL,PINELLAS COUNTY,0,164666.8,0,0,164666.8,257538.88,Residential,Wood,1
748559,FL,PINELLAS COUNTY,0,26135.53,0,0,26135.53,22283.16,Residential,Wood,1
207787,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,52691.55,Residential,Wood,1
827091,FL,PINELLAS COUNTY,0,21827.56,0,0,21827.56,29362.43,Residential,Wood,1
470814,FL,PINELLAS COUNTY,0,46565.46,0,0,46565.46,57366.6,Residential,Wood,1
863805,FL,PINELLAS COUNTY,0,66792.33,0,0,66792.33,62417.43,Residential,Wood,1
376649,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,36685.66,Residential,Wood,1
194488,FL,PINELLAS COUNTY,0,4416738.3,0,4416738.3,4416738.3,4247276.89,Commercial,Reinforced Masonry,1
935539,FL,PINELLAS COUNTY,0,1237905.9,0,1237905.9,1237905.9,923210.41,Residential,Masonry,1
311429,FL,PINELLAS COUNTY,2750643,2750643,2750643,2750643,2750643,3849227.81,Commercial,Reinforced Masonry,1
276437,FL,PINELLAS COUNTY,0,10890000,0,0,10890000,9810000,Commercial,Reinforced Concrete,1
810586,FL,PINELLAS COUNTY,0,1694330.73,0,0,1694330.73,1336657.51,Residential,Masonry,1
567299,FL,PINELLAS COUNTY,0,43920000,0,0,43920000,59850000,Commercial,Steel Frame,3
778360,FL,PINELLAS COUNTY,0,465300,0,465300,465300,800272.73,Residential,Masonry,4
233132,FL,PINELLAS COUNTY,0,450000,0,450000,450000,700920,Residential,Masonry,1
461025,FL,PINELLAS COUNTY,444095.1,444095.1,0,0,444095.1,546471.46,Residential,Masonry,1
780691,FL,PINELLAS COUNTY,367185.6,367185.6,0,0,367185.6,554166.79,Residential,Masonry,1
335151,FL,PINELLAS COUNTY,110880,110880,0,0,110880,80116.79,Residential,Wood,4
125811,FL,PINELLAS COUNTY,102285.9,102285.9,0,0,102285.9,106083.16,Residential,Wood,1
639872,FL,PINELLAS COUNTY,0,5349061.58,0,0,5349061.58,4775856.14,Commercial,Reinforced Masonry,1
810357,FL,PINELLAS COUNTY,0,104699.52,0,0,104699.52,151285.58,Residential,Wood,1
477547,FL,PINELLAS COUNTY,0,5349061.58,0,0,5349061.58,4593185.68,Commercial,Reinforced Masonry,1
199665,FL,PINELLAS COUNTY,0,802453.82,0,0,802453.82,837285.13,Residential,Masonry,1
676916,FL,PINELLAS COUNTY,0,399533.43,0,0,399533.43,402806.41,Residential,Masonry,1
306121,FL,PINELLAS COUNTY,0,399533.43,0,0,399533.43,553010.2,Residential,Masonry,1
377290,FL,PINELLAS COUNTY,0,399533.43,0,0,399533.43,653476.88,Residential,Masonry,1
120535,FL,PINELLAS COUNTY,0,399533.43,0,0,399533.43,535321.26,Residential,Masonry,1
999230,FL,PINELLAS COUNTY,0,1149289.56,0,0,1149289.56,1692110.51,Residential,Masonry,1
793368,FL,PINELLAS COUNTY,0,198450.9,198450.9,198450.9,198450.9,191136.79,Residential,Wood,4
159372,FL,PINELLAS COUNTY,0,31061.88,0,0,31061.88,52756.68,Residential,Wood,4
846300,FL,PINELLAS COUNTY,0,10080000,0,0,10080000,12150000,Commercial,Reinforced Concrete,1
114733,FL,PINELLAS COUNTY,0,39485.61,0,0,39485.61,37906.19,Residential,Wood,1
736172,FL,PINELLAS COUNTY,0,103500,0,103500,103500,188507.66,Residential,Wood,1
659066,FL,PINELLAS COUNTY,0,103500,0,103500,103500,136454.4,Residential,Wood,1
802162,FL,PINELLAS COUNTY,0,608839.2,0,608839.2,608839.2,882208,Residential,Masonry,1
401744,FL,PINELLAS COUNTY,0,24750000,0,0,24750000,20700000,Commercial,Reinforced Concrete,1
390155,FL,PINELLAS COUNTY,0,180000,0,180000,180000,270094.5,Residential,Wood,1
408184,FL,PINELLAS COUNTY,0,360000,0,360000,360000,646277.76,Residential,Masonry,1
816931,FL,PINELLAS COUNTY,27000,27000,27000,27000,27000,37263.24,Residential,Wood,1
904946,FL,PINELLAS COUNTY,8787600,8787600,8787600,8787600,8787600,12870000,Commercial,Reinforced Masonry,1
455950,FL,PINELLAS COUNTY,0,1012596.3,0,1012596.3,1012596.3,1216107.9,Residential,Masonry,1
283033,FL,PINELLAS COUNTY,0,717058.8,0,717058.8,717058.8,892893.09,Residential,Masonry,1
798584,FL,PINELLAS COUNTY,2250000,2250000,2250000,2250000,2250000,1652400,Commercial,Reinforced Masonry,1
232374,FL,PINELLAS COUNTY,22500,22500,22500,22500,22500,32124.06,Residential,Wood,4
771089,FL,PINELLAS COUNTY,22500,22500,22500,22500,22500,29555.08,Residential,Wood,1
389793,FL,PINELLAS COUNTY,19656,19656,19656,19656,19656,22643.71,Residential,Wood,4
836775,FL,PINELLAS COUNTY,7200,7200,7200,7200,7200,10870.13,Residential,Wood,1
220944,FL,PINELLAS COUNTY,4500,4500,4500,4500,4500,6984.76,Residential,Wood,1
748710,FL,PINELLAS COUNTY,4500,4500,4500,4500,4500,3747.4,Residential,Wood,1
634506,FL,PINELLAS COUNTY,45000,45000,45000,45000,45000,58207.28,Residential,Wood,4
277188,FL,PINELLAS COUNTY,67500,67500,67500,67500,67500,101804.85,Residential,Wood,3
469713,FL,PINELLAS COUNTY,720000,720000,720000,720000,720000,511660.8,Residential,Masonry,4
309983,FL,PINELLAS COUNTY,90000,90000,90000,90000,90000,124835.76,Residential,Wood,4
693563,FL,PINELLAS COUNTY,126000,126000,126000,126000,126000,110394.9,Residential,Wood,4
787899,FL,PINELLAS COUNTY,0,4109144.15,0,0,4109144.15,7141782.94,Commercial,Reinforced Masonry,1
938726,FL,PINELLAS COUNTY,0,2601167.86,0,0,2601167.86,2953553.27,Commercial,Reinforced Masonry,1
961918,FL,PINELLAS COUNTY,0,237592.8,0,0,237592.8,283126.27,Residential,Wood,1
718407,FL,PINELLAS COUNTY,0,630000,0,0,630000,944118,Residential,Masonry,1
604102,FL,PINELLAS COUNTY,0,24480000,0,0,24480000,30600000,Commercial,Reinforced Concrete,1
582801,FL,PINELLAS COUNTY,355212.9,355212.9,0,0,355212.9,329822.64,Residential,Wood,1
620715,FL,PINELLAS COUNTY,19530000,19530000,0,0,19530000,29880000,Commercial,Reinforced Concrete,1
675853,FL,PINELLAS COUNTY,326835.9,326835.9,0,0,326835.9,432747.07,Residential,Wood,1
940315,FL,PINELLAS COUNTY,262566.9,262566.9,0,0,262566.9,383526.22,Residential,Wood,3
649236,FL,PINELLAS COUNTY,357954.3,357954.3,0,0,357954.3,558659.99,Residential,Wood,1
141680,FL,PINELLAS COUNTY,235844.1,235844.1,0,0,235844.1,232822.47,Residential,Wood,1
972347,FL,PINELLAS COUNTY,0,455496.91,0,0,455496.91,485814.79,Residential,Masonry,3
681674,FL,PINELLAS COUNTY,0,540721.48,0,0,540721.48,725876.42,Residential,Masonry,3
750115,FL,PINELLAS COUNTY,0,286354.55,0,0,286354.55,387286.51,Residential,Wood,3
576941,FL,PINELLAS COUNTY,0,31817.17,0,0,31817.17,26533.99,Residential,Wood,3
740069,FL,PINELLAS COUNTY,0,106360.26,0,0,106360.26,133937.35,Residential,Wood,3
385931,FL,PINELLAS COUNTY,0,7499.76,0,0,7499.76,11929.03,Residential,Wood,3
111925,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,70132.22,Residential,Wood,3
377148,FL,PINELLAS COUNTY,0,76740.96,0,0,76740.96,117010.77,Residential,Wood,3
822479,FL,PINELLAS COUNTY,0,2538181.3,0,0,2538181.3,3116054.12,Commercial,Reinforced Masonry,1
482854,FL,PINELLAS COUNTY,0,341383.02,0,0,341383.02,337231.8,Residential,Wood,1
925234,FL,PINELLAS COUNTY,0,61699.23,0,0,61699.23,78685.03,Residential,Wood,1
348934,FL,PINELLAS COUNTY,0,314971.67,0,0,314971.67,276710.81,Residential,Wood,1
722721,FL,PINELLAS COUNTY,0,362628.51,0,0,362628.51,565548.17,Residential,Masonry,1
583856,FL,PINELLAS COUNTY,0,352660.59,0,0,352660.59,383209.46,Residential,Wood,1
599109,FL,PINELLAS COUNTY,0,881687.86,0,0,881687.86,1430281.1,Residential,Masonry,1
851959,FL,PINELLAS COUNTY,0,977001.53,0,0,977001.53,1218281.83,Residential,Masonry,1
285055,FL,PINELLAS COUNTY,0,669596.75,0,0,669596.75,655484.33,Residential,Masonry,1
147745,FL,PINELLAS COUNTY,0,761490.77,0,0,761490.77,1043912.47,Residential,Masonry,1
829829,FL,PINELLAS COUNTY,0,495121.79,0,0,495121.79,514679.1,Residential,Masonry,1
227324,FL,PINELLAS COUNTY,0,319337.19,0,0,319337.19,317385.4,Residential,Wood,1
427286,FL,PINELLAS COUNTY,0,4384813.2,0,0,4384813.2,5721234.11,Commercial,Reinforced Masonry,1
202606,FL,PINELLAS COUNTY,0,4304.38,0,0,4304.38,3950.13,Residential,Wood,1
950553,FL,PINELLAS COUNTY,0,3049.39,0,0,3049.39,3095.3,Residential,Wood,1
274327,FL,PINELLAS COUNTY,0,5820.68,0,0,5820.68,8883.38,Residential,Wood,1
583765,FL,PINELLAS COUNTY,0,13096.54,0,0,13096.54,10986.21,Residential,Wood,1
837875,FL,PINELLAS COUNTY,0,1549792.63,0,0,1549792.63,1413410.88,Residential,Masonry,3
196403,FL,PINELLAS COUNTY,0,1494942.05,0,0,1494942.05,1725671.4,Residential,Masonry,3
858270,FL,PINELLAS COUNTY,0,81023.27,0,0,81023.27,94670.84,Residential,Wood,3
772234,FL,PINELLAS COUNTY,0,274650.38,0,0,274650.38,285829.75,Residential,Wood,3
737410,FL,PINELLAS COUNTY,0,267264.25,0,0,267264.25,328781.53,Residential,Wood,3
364429,FL,PINELLAS COUNTY,0,878381.23,0,0,878381.23,974722.08,Residential,Masonry,3
567762,FL,PINELLAS COUNTY,0,19256.44,0,0,19256.44,19916.55,Residential,Wood,3
135393,FL,PINELLAS COUNTY,0,56463.11,0,0,56463.11,40551.8,Residential,Wood,1
460369,FL,PINELLAS COUNTY,0,1289447.73,0,0,1289447.73,1710235.79,Residential,Masonry,1
448244,FL,PINELLAS COUNTY,0,1146895.44,0,0,1146895.44,1647125.35,Residential,Masonry,1
941014,FL,PINELLAS COUNTY,0,527653.72,0,0,527653.72,600005.59,Residential,Masonry,1
926486,FL,PINELLAS COUNTY,0,65590.56,0,0,65590.56,94489.76,Residential,Wood,1
572867,FL,PINELLAS COUNTY,0,27055.24,0,0,27055.24,37282.12,Residential,Wood,1
547687,FL,PINELLAS COUNTY,0,307376.61,0,0,307376.61,248089.81,Residential,Wood,3
637326,FL,PINELLAS COUNTY,0,540721.48,0,0,540721.48,778638.94,Residential,Masonry,3
403026,FL,PINELLAS COUNTY,0,286354.55,0,0,286354.55,447881.43,Residential,Wood,3
281349,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,60850.25,Residential,Wood,3
829128,FL,PINELLAS COUNTY,0,76740.96,0,0,76740.96,82511.88,Residential,Wood,3
905513,FL,PINELLAS COUNTY,0,888236.13,0,0,888236.13,1152433.08,Residential,Masonry,1
722770,FL,PINELLAS COUNTY,0,1459608.86,0,0,1459608.86,2069024.75,Residential,Masonry,1
234563,FL,PINELLAS COUNTY,0,341383.02,0,0,341383.02,579873.2,Residential,Wood,1
129256,FL,PINELLAS COUNTY,0,314971.67,0,0,314971.67,500751.42,Residential,Wood,1
287419,FL,PINELLAS COUNTY,0,362628.51,0,0,362628.51,530779.35,Residential,Masonry,1
522681,FL,PINELLAS COUNTY,0,303475.83,0,0,303475.83,420053.03,Residential,Wood,1
608846,FL,PINELLAS COUNTY,0,352660.59,0,0,352660.59,383347.71,Residential,Wood,1
964883,FL,PINELLAS COUNTY,0,737625.97,0,0,737625.97,750920.94,Residential,Masonry,1
681068,FL,PINELLAS COUNTY,0,1072024.17,0,0,1072024.17,957146.06,Residential,Masonry,1
174337,FL,PINELLAS COUNTY,0,669596.75,0,0,669596.75,968136.46,Residential,Masonry,1
